[2025-03-26T13:46:50.012+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-03-26T13:46:50.280+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: containers1_dag.php_app1 scheduled__2025-03-25T02:20:00+00:00 [queued]>
[2025-03-26T13:46:50.298+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: containers1_dag.php_app1 scheduled__2025-03-25T02:20:00+00:00 [queued]>
[2025-03-26T13:46:50.298+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 6
[2025-03-26T13:46:50.415+0000] {taskinstance.py:2890} INFO - Executing <Task(DockerOperator): php_app1> on 2025-03-25 02:20:00+00:00
[2025-03-26T13:46:50.542+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=746) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-03-26T13:46:50.546+0000] {standard_task_runner.py:72} INFO - Started process 756 to run task
[2025-03-26T13:46:50.758+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'containers1_dag', 'php_app1', 'scheduled__2025-03-25T02:20:00+00:00', '--job-id', '78', '--raw', '--subdir', 'DAGS_FOLDER/containers1_dag.py', '--cfg-path', '/tmp/tmpbff39ebx']
[2025-03-26T13:46:50.784+0000] {standard_task_runner.py:105} INFO - Job 78: Subtask php_app1
[2025-03-26T13:46:51.819+0000] {task_command.py:467} INFO - Running <TaskInstance: containers1_dag.php_app1 scheduled__2025-03-25T02:20:00+00:00 [running]> on host 3d581a580455
[2025-03-26T13:46:52.924+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='andre' AIRFLOW_CTX_DAG_ID='containers1_dag' AIRFLOW_CTX_TASK_ID='php_app1' AIRFLOW_CTX_EXECUTION_DATE='2025-03-25T02:20:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-03-25T02:20:00+00:00'
[2025-03-26T13:46:52.927+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-03-26T13:46:53.444+0000] {docker.py:345} INFO - Starting docker container from image php-app1
[2025-03-26T13:46:53.458+0000] {docker.py:353} WARNING - Using remote engine or docker-in-docker and mounting temporary volume from host is not supported. Falling back to `mount_tmp_dir=False` mode. You can set `mount_tmp_dir` parameter to False to disable mounting and remove the warning
[2025-03-26T13:46:57.688+0000] {docker.py:69} INFO - array(79) {
[2025-03-26T13:46:57.689+0000] {docker.py:69} INFO -   [0]=>
[2025-03-26T13:46:57.690+0000] {docker.py:69} INFO -   object(stdClass)#2 (3) {
[2025-03-26T13:46:57.700+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:46:57.700+0000] {docker.py:69} INFO -     int(0)
[2025-03-26T13:46:57.701+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:46:57.705+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:46:57.706+0000] {docker.py:69} INFO -     ["timestamp
[2025-03-26T13:46:57.706+0000] {docker.py:69} INFO - "]=>
[2025-03-26T13:46:57.707+0000] {docker.py:69} INFO -     int(1742852307)
[2025-03-26T13:46:57.707+0000] {docker.py:69} INFO -   }
[2025-03-26T13:46:57.708+0000] {docker.py:69} INFO -   [1]=>
[2025-03-26T13:46:57.708+0000] {docker.py:69} INFO -   object(stdClass)#3 (3) {
[2025-03-26T13:46:57.709+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:46:57.712+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:46:57.712+0000] {docker.py:69} INFO -     ["container"]=>
[2025-03-26T13:46:57.713+0000] {docker.py:69} INFO -     string(8) "php-app2"
[2025-03-26T13:46:57.714+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:46:57.714+0000] {docker.py:69} INFO -     int(1742852309)
[2025-03-26T13:46:57.715+0000] {docker.py:69} INFO -   }
[2025-03-26T13:46:57.734+0000] {docker.py:69} INFO -   [2]=>
[2025-03-26T13:46:57.735+0000] {docker.py:69} INFO -   object(stdClass)#4 (3) {
[2025-03-26T13:46:57.818+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:46:57.819+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:46:57.819+0000] {docker.py:69} INFO -     [
[2025-03-26T13:46:57.820+0000] {docker.py:69} INFO - "container"]=>
[2025-03-26T13:46:57.820+0000] {docker.py:69} INFO -     string(8) "php-app1"
[2025-03-26T13:46:57.821+0000] {docker.py:69} INFO -     ["timestamp"]=>
[2025-03-26T13:46:57.821+0000] {docker.py:69} INFO -     int(1742852311)
[2025-03-26T13:46:57.822+0000] {docker.py:69} INFO -   }
[2025-03-26T13:46:57.822+0000] {docker.py:69} INFO -   [3]=>
[2025-03-26T13:46:57.822+0000] {docker.py:69} INFO -   object(stdClass)#5 (3) {
[2025-03-26T13:46:57.823+0000] {docker.py:69} INFO -     ["contador"]=>
[2025-03-26T13:46:57.823+0000] {docker.py:69} INFO -     int(1)
[2025-03-26T13:46:57.824+0000] {docker.py:69} INFO -     ["container"]=>
